,MovieID,Title,Genres,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
20,21,Get Shorty (1995),Action|Comedy|Drama,False,/wiZT8DVmAZNwmqd8G3QjWZ1mpLB.jpg,"{'id': 91698, 'name': 'Chili Palmer Collection', 'poster_path': '/klwDyihoCqOZ19lMwtlaaSCGH2w.jpg', 'backdrop_path': '/6KEpKs5asAqOwEr9XrOZJSMHW7O.jpg'}",30250000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,8012.0,tt0113161,['US'],en,Get Shorty,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",15.584,/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 216, 'logo_path': '/iKPzC6YxqNAk6fMoTtFhIF5p6yw.png', 'name': 'Jersey Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-20,115101622.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Attitude plays a part.,Get Shorty,False,6.47,1027.0
21,22,Copycat (1995),Crime|Drama|Thriller,False,/f0wTYitK1lELuGygXslG7SQpY0E.jpg,,20000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,1710.0,tt0112722,['US'],en,Copycat,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,20.884,/oMgwJb016znNZcpDR20eXxZoW8A.jpg,"[{'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-27,32000000.0,124.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"One man is copying the most notorious killers in history one at a time. Together, two women must stop him from killing again. Or they’re next.",Copycat,False,6.5,938.0
22,23,Assassins (1995),Thriller,False,/4EwtIIcqvQzOpqDkWj9vhtmRUQM.jpg,,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9691.0,tt0112401,['US'],en,Assassins,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",18.216,/kgqS4jn60E8UIExfceMUExB3ZKK.jpg,"[{'id': 10308, 'logo_path': '/9n0E8zau0PjVyN0MzdtYpsNBLwS.png', 'name': 'The De Laurentiis Company', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 25061, 'logo_path': None, 'name': 'Evansgideon/Lazar', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-06,30303072.0,132.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,In the shadows of life. In the business of death. One man found a reason to live.,Assassins,False,6.5,1533.0
23,24,Powder (1995),Drama|Sci-Fi,False,/oi5Uh8YFRQsgzUU4M3YBgQdosN2.jpg,,9500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,12665.0,tt0114168,['US'],en,Powder,"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.",25.987,/kImKATjY4EsK5MDgrmpJdGbQEbq.jpg,"[{'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 175, 'logo_path': '/trtXLj3zv8T9ke1Vhw4SCkkM4JJ.png', 'name': 'Caravan Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-27,30900000.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An extraordinary encounter with another human being.,Powder,False,7.0,639.0
24,25,Leaving Las Vegas (1995),Drama|Romance,False,/zc2NeSqgN8OQIi9IRM3LAj7Wacz.jpg,,3600000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.mgm.com/title_title.do?title_star=LEAVINGL,451.0,tt0113627,['US'],en,Leaving Las Vegas,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",21.594,/wIfP6uLXD9Ptu68SyRx8WuSNNSK.jpg,"[{'id': 15547, 'logo_path': None, 'name': 'Initial Productions', 'origin_country': 'FR'}, {'id': 60, 'logo_path': '/4YldLvCWQL9VIAHQ2Fu3Ffkh9Si.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 25129, 'logo_path': '/9kyYRk8aHbIdJCIj3cLh1f6FTXR.png', 'name': 'Lumière Pictures', 'origin_country': 'GB'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-27,49800000.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,I Love You... The Way You Are.,Leaving Las Vegas,False,7.3,1416.0
25,26,Othello (1995),Drama,False,/7SqIfSVW3xKTk07FbUm4LrhOOeL.jpg,,11000000.0,"[{'id': 18, 'name': 'Drama'}]",,16420.0,tt0114057,['US'],en,Othello,The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.,11.718,/kyevuYzW36wKadiE8lftLac5VwQ.jpg,"[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 16105, 'logo_path': None, 'name': 'Dakota Films', 'origin_country': 'GB'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-15,2800000.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Envy, greed, jealousy and love.",Othello,False,6.4,138.0
26,27,Now and Then (1995),Drama,False,/ic529Vlnxmp2ArVSYr5vBLoNFEK.jpg,,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9263.0,tt0114011,['US'],en,Now and Then,"Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends — Teeny, Chrissy, Samantha and Roberta — recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.",15.881,/q31Ks8oAmM4Nq2CcGjyYYpdBAmh.jpg,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-20,27400000.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,In every woman there is the girl she left behind.,Now and Then,False,6.9,420.0
27,28,Persuasion (1995),Romance,False,/evCHYeumw4Y4hikG4AG9o5yZXUW.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,17015.0,tt0114117,"['US', 'GB']",en,Persuasion,"Anne Elliot, the daughter of a financially troubled aristocratic family, is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful, and perhaps still in love with Anne.",13.03,/10hycdhFLq3M3y0ONxIMSiY8Mrs.jpg,"[{'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 132236, 'logo_path': None, 'name': 'Millésime Productions', 'origin_country': ''}, {'id': 10197, 'logo_path': '/lRah8iyzBZJ90ZgsKUIWUU9XnRu.png', 'name': 'GBH', 'origin_country': 'US'}, {'id': 11359, 'logo_path': '/aqWJRi66t2oMPMmC60CdK9I3WQd.png', 'name': 'France 2', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-01,0.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A love lost, but never forgotten in this new BBC dramatization",Persuasion,False,7.1,127.0
28,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,False,/f5ynCAQ1MuDgwoVyjouTw6UgK1l.jpg,,18000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,902.0,tt0112682,"['BE', 'FR', 'DE', 'ES', 'US']",fr,La Cité des Enfants Perdus,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",22.884,/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg,"[{'id': 25020, 'logo_path': None, 'name': 'Victoires Productions', 'origin_country': ''}, {'id': 590, 'logo_path': None, 'name': 'Constellation Productions', 'origin_country': 'FR'}, {'id': 592, 'logo_path': None, 'name': 'Claudie Ossard Productions', 'origin_country': 'FR'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 8170, 'logo_path': None, 'name': ""Club d'Investissement Média"", 'origin_country': ''}, {'id': 9335, 'logo_path': None, 'name': 'Canal+ España', 'origin_country': 'ES'}, {'id': 68517, 'logo_path': None, 'name': 'Studio Image', 'origin_country': ''}, {'id': 79437, 'logo_path': None, 'name': 'Cofimage 4', 'origin_country': ''}, {'id': 1871, 'logo_path': None, 'name': 'Cofimage 5', 'origin_country': ''}, {'id': 12009, 'logo_path': None, 'name': 'Elías Querejeta PC', 'origin_country': 'ES'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 25129, 'logo_path': '/9kyYRk8aHbIdJCIj3cLh1f6FTXR.png', 'name': 'Lumière Pictures', 'origin_country': 'GB'}, {'id': 79438, 'logo_path': None, 'name': 'Ossane', 'origin_country': ''}, {'id': 79439, 'logo_path': None, 'name': 'Phoenix Images', 'origin_country': ''}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 851, 'logo_path': '/kieSA3GFVysJcAUXNRer06u6e5x.png', 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE'}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}, {'id': 1469, 'logo_path': '/AwbErjR0AMpVnN9PbdHiBB3g3q0.png', 'name': 'Tele München', 'origin_country': 'DE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1995-05-17,1738611.0,113.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Where happily ever after is just a dream.,The City of Lost Children,False,7.2,1079.0
29,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,Dangerous Minds (1995),Drama,False,/k28lTv01nuncbs9Y2WZh6FQunqv.jpg,,23000000.0,"[{'id': 18, 'name': 'Drama'}]",,9909.0,tt0112792,['US'],en,Dangerous Minds,"Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",20.374,/yWHWC8fJRp2kLgiFrEa8o3krOH9.jpg,"[{'id': 10288, 'logo_path': '/Aszf09kIVXR6cwG9lwjZIawbYVS.png', 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 10103, 'logo_path': None, 'name': 'Via Rosa Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-11,179519401.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She broke the rules... and changed their lives.,Dangerous Minds,False,6.983,1137.0
31,32,Twelve Monkeys (1995),Drama|Sci-Fi,False,/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg,,29000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,63.0,tt0114746,['US'],en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",44.412,/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 17031, 'logo_path': None, 'name': 'Classico', 'origin_country': ''}, {'id': 207976, 'logo_path': None, 'name': 'Twelve Monkeys Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-29,168841459.0,129.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,The future is history.,Twelve Monkeys,False,7.601,8286.0
32,33,Wings of Courage (1995),Adventure|Romance,False,/nibwiKw6obBNc1k2Qm02yWmzr0f.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",,78802.0,tt0114952,['FR'],fr,"Guillaumet, les ailes du courage","In 1930 South America, a small group of French pilots struggle to prove they can offer a reliable airmail service over the Andes. When one of the young pilots crashes on such a flight, he has to try and get back to civilization on foot. Back home, his wife and colleagues start to fear the worst.",1.795,/gA88wt3Rkk3YRc2phEcvlAzpQJG.jpg,"[{'id': 70801, 'logo_path': None, 'name': 'Iwerks Entertainment', 'origin_country': ''}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,0.0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Wings of Courage,False,6.9,19.0
33,34,Babe (1995),Children's|Comedy|Drama,False,/agkZziO4ZPAsVfKUrJD68lys08P.jpg,"{'id': 9435, 'name': 'Babe Collection', 'poster_path': '/mpR2iVU0huu4Pe2hnSMEDbCqoWt.jpg', 'backdrop_path': '/zRWuGdIlkWqXMQcs1t3sPy1XQ6x.jpg'}",30000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9598.0,tt0112431,"['AU', 'GB', 'US']",en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",29.656,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 2537, 'logo_path': None, 'name': 'Kennedy Miller Productions', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-18,254100000.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A little pig goes a long way.,Babe,False,6.239,2856.0
34,35,Carrington (1995),Drama|Romance,False,/1a1QU6pD3MzrjrPXhBctuPm3oCl.jpg,,0.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,47018.0,tt0112637,"['US', 'GB']",en,Carrington,"Painter Dora Carrington develops an intimate but extremely complex bond with writer Lytton Strachey. Though Lytton is a homosexual, he is enchanted by the mysterious Dora and they begin a lifelong friendship that has strangely romantic undertones. Eventually, Lytton and Dora decide to live together, despite the fact that the latter has fallen in love with military man Ralph Partridge, whom she plans to marry.",6.983,/8NmeBTkC4UQa8XT2GGsBN2R8Bqo.jpg,"[{'id': 874, 'logo_path': None, 'name': 'Cinéa', 'origin_country': 'FR'}, {'id': 19316, 'logo_path': None, 'name': 'Freeway Films', 'origin_country': ''}, {'id': 44821, 'logo_path': None, 'name': 'Orsans Productions', 'origin_country': ''}, {'id': 1382, 'logo_path': '/8b5XGJ8YhZoEo9LgFP8KRQWHjYL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 4317, 'logo_path': '/jCEkAgteuS92F1eymn56k13jAv8.png', 'name': 'Euston Films', 'origin_country': 'GB'}, {'id': 183, 'logo_path': '/eadyph99FClrWlnE0jPniwOcvvw.png', 'name': 'Le Studio Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-05-25,0.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A love story so unusual it has to be true.,Carrington,False,6.2,63.0
